"index","inputs","targets"
"334","[winogrande]:
<sentence>The theraband that Jill purchased for herself would not fit around her leg, the _ was too wide.</sentence>
<option1>theraband</option1>
<option2>leg</option2>","2"
"335","[winogrande]:
<sentence>The theraband that Jill purchased for herself would not fit around her leg, the _ was too narrow.</sentence>
<option1>theraband</option1>
<option2>leg</option2>","1"
"336","[winogrande]:
<sentence>James could not get the bag closed because of the clothe in it. The _ is small.</sentence>
<option1>cloth</option1>
<option2>bag</option2>","2"
"337","[winogrande]:
<sentence>James could not get the bag closed because of the clothe in it. The _ is plenty.</sentence>
<option1>cloth</option1>
<option2>bag</option2>","1"
"338","[winogrande]:
<sentence>Michelle made her biscuits with shortening and no butter at all, because she thought the _ made them taste lighter.</sentence>
<option1>butter</option1>
<option2>shortening</option2>","2"
"339","[winogrande]:
<sentence>Michelle made her biscuits with shortening and no butter at all, because she thought the _ made them too heavy.</sentence>
<option1>butter</option1>
<option2>shortening</option2>","1"
"340","[winogrande]:
<sentence>Dennis has been away on vacation, while Nelson stayed home so the lettuce in _ 's fridge was rotten.</sentence>
<option1>Dennis</option1>
<option2>Nelson</option2>","1"
"341","[winogrande]:
<sentence>Dennis has been away on vacation, while Nelson stayed at home so the lettuce in _ 's fridge was used to make a salad.</sentence>
<option1>Dennis</option1>
<option2>Nelson</option2>","2"
"342","[winogrande]:
<sentence>Jen put her derma roller into the water, so that the cleaner could sterilize it with the _ .</sentence>
<option1>derma roller</option1>
<option2>water</option2>","2"
"343","[winogrande]:
<sentence>Jen put her derma roller into the water, so that the cleaner could sterilize the _ .</sentence>
<option1>derma roller</option1>
<option2>water</option2>","1"
"344","[winogrande]:
<sentence>The case James used to carry the file still got more space in it. I wonder why he chose the _ that is small.</sentence>
<option1>case</option1>
<option2>file</option2>","2"
"345","[winogrande]:
<sentence>The case James used to carry the file still got more space in it. I wonder why he chose the _ that is big.</sentence>
<option1>case</option1>
<option2>file</option2>","1"
"346","[winogrande]:
<sentence>Learning to play a glockenspiel was instinctual for Derrick but not Adam because _ is arty.</sentence>
<option1>Derrick</option1>
<option2>Adam</option2>","1"
"347","[winogrande]:
<sentence>Learning to play a glockenspiel was instinctual for Derrick but not Adam because _ is unmusical.</sentence>
<option1>Derrick</option1>
<option2>Adam</option2>","2"
"348","[winogrande]:
<sentence>My knee joint is less injured than my ankle joint so I'm trying not to put too much stress on the _ if I can help it.</sentence>
<option1>knee joint</option1>
<option2>ankle joint</option2>","2"
"349","[winogrande]:
<sentence>My knee joint is more injured than my ankle joint so I'm trying not to put too much stress on the _ if I can help it.</sentence>
<option1>knee joint</option1>
<option2>ankle joint</option2>","1"
"350","[winogrande]:
<sentence>Donald didn't like to keep clean the way Matthew did, so _ tended to smell nice.</sentence>
<option1>Donald</option1>
<option2>Matthew</option2>","2"
"351","[winogrande]:
<sentence>Donald didn't like to keep clean the way Matthew did, so _ tended to smell nasty.</sentence>
<option1>Donald</option1>
<option2>Matthew</option2>","1"
"352","[winogrande]:
<sentence>The man realized he had gotten the lens for his glasses instead of his camera, the _ lens was much thicker.</sentence>
<option1>camera</option1>
<option2>glasses</option2>","1"
"353","[winogrande]:
<sentence>The man realized he had gotten the lens for his glasses instead of his camera, the _ lens was much thinner.</sentence>
<option1>camera</option1>
<option2>glasses</option2>","2"
"354","[winogrande]:
<sentence>Sunday afternoon Laura made some buttermilk biscuits for Victoria, and _ made quick work of making them.</sentence>
<option1>Laura</option1>
<option2>Victoria</option2>","1"
"355","[winogrande]:
<sentence>Sunday afternoon Laura made some buttermilk biscuits for Victoria, and _ made quick work of eating them.</sentence>
<option1>Laura</option1>
<option2>Victoria</option2>","2"
"356","[winogrande]:
<sentence>To cope with her problems the teenager wrote in the journal and not the diary since the _ 's pages were bigger.</sentence>
<option1>journal</option1>
<option2>diary</option2>","1"
"357","[winogrande]:
<sentence>To cope with her problems the teenager wrote in the journal and not the diary since the _ 's pages were smaller.</sentence>
<option1>journal</option1>
<option2>diary</option2>","2"
"358","[winogrande]:
<sentence>Bob tore his shirt that was a night shirt. He decided to get a tuxedo shirt because the _ is new.</sentence>
<option1>night shirt</option1>
<option2>tuxedo shirt</option2>","2"
"359","[winogrande]:
<sentence>Bob tore his shirt that was a night shirt. He decided to get a tuxedo shirt because the _ is old.</sentence>
<option1>night shirt</option1>
<option2>tuxedo shirt</option2>","1"
"360","[winogrande]:
<sentence>Hunter was suicidal and Robert responded for the reason that _ had never been in this critical situation.</sentence>
<option1>Hunter</option1>
<option2>Robert</option2>","1"
"361","[winogrande]:
<sentence>Hunter was suicidal and Robert responded for the reason that _ had previously been in this critical situation.</sentence>
<option1>Hunter</option1>
<option2>Robert</option2>","2"
"362","[winogrande]:
<sentence>Rachel included Tanya in her YouTube video, but _ was furious because she had failed to obtain permission.</sentence>
<option1>Rachel</option1>
<option2>Tanya</option2>","2"
"363","[winogrande]:
<sentence>Rachel included Tanya in her YouTube video, but _ was sorry because she had failed to obtain permission.</sentence>
<option1>Rachel</option1>
<option2>Tanya</option2>","1"
"364","[winogrande]:
<sentence>A conductor on the train Felicia has been for years today Elena will present them with a award _ is being honored.</sentence>
<option1>Felicia</option1>
<option2>Elena</option2>","1"
"365","[winogrande]:
<sentence>A conductor on the train Felicia has been for years today Elena will present them with a award, _ is honored to be presenting..</sentence>
<option1>Felicia</option1>
<option2>Elena</option2>","2"
"366","[winogrande]:
<sentence>The police could escort the prisoner to the gate but not to the cell, as entry to _ was permitted .</sentence>
<option1>gate</option1>
<option2>cell</option2>","1"
"367","[winogrande]:
<sentence>The police could escort the prisoner to the gate but not to the cell, as entry to _ was forbidden .</sentence>
<option1>gate</option1>
<option2>cell</option2>","2"
"368","[winogrande]:
<sentence>When Brenda coated her wood panels with varnish, the concrete surface beneath got stained. The varnish protected and beautified the _ .</sentence>
<option1>wood</option1>
<option2>concrete</option2>","1"
"369","[winogrande]:
<sentence>When Brenda coated her wood panels with varnish, the concrete surface beneath got stained. The varnish harmed and uglified the _ .</sentence>
<option1>wood</option1>
<option2>concrete</option2>","2"
"370","[winogrande]:
<sentence>John was eager to put his fish in the new fish tank on a table but the _ was too delicate.</sentence>
<option1>table</option1>
<option2>tank</option2>","1"
"371","[winogrande]:
<sentence>John was eager to put his fish in the new fish tank on a table but the _ was too heavy.</sentence>
<option1>table</option1>
<option2>tank</option2>","2"
"372","[winogrande]:
<sentence>The tea was hurting Ben's teeth, though the coffee was not because the _ was loaded with sugar.</sentence>
<option1>tea</option1>
<option2>coffee</option2>","1"
"373","[winogrande]:
<sentence>The tea was hurting Ben's teeth, though the coffee was not because the _ was lacking any sugar.</sentence>
<option1>tea</option1>
<option2>coffee</option2>","2"
"374","[winogrande]:
<sentence>He preferred to clean with the soap instead of the body wash, because the _ left him feeling itchy.</sentence>
<option1>body wash</option1>
<option2>soap</option2>","1"
"375","[winogrande]:
<sentence>He preferred to clean with the soap instead of the body wash, because the _ left him feeling refreshed.</sentence>
<option1>body wash</option1>
<option2>soap</option2>","2"
"376","[winogrande]:
<sentence>Katrina loaned their jacket to Carrie during the cold night, although _ was feeling cold themselves.</sentence>
<option1>Katrina</option1>
<option2>Carrie</option2>","1"
"377","[winogrande]:
<sentence>Katrina loaned their jacket to Carrie during the cold night, because _ was feeling cold.</sentence>
<option1>Katrina</option1>
<option2>Carrie</option2>","2"
"378","[winogrande]:
<sentence>Adam had to schedule a visit a dermatologist but Joseph didn't because _ had bad skin.</sentence>
<option1>Adam</option1>
<option2>Joseph</option2>","1"
"379","[winogrande]:
<sentence>Adam had to schedule a visit a dermatologist but Joseph didn't because _ had good skin.</sentence>
<option1>Adam</option1>
<option2>Joseph</option2>","2"
"380","[winogrande]:
<sentence>Nancy preferred to eat popcorn rather than candy at the movies because the _ is sweet.</sentence>
<option1>popcorn</option1>
<option2>candy</option2>","2"
"381","[winogrande]:
<sentence>Nancy preferred to eat popcorn rather than candy at the movies because the _ is salty.</sentence>
<option1>popcorn</option1>
<option2>candy</option2>","1"
"382","[winogrande]:
<sentence>The project meant Emily collaborated with Victoria, who was not excited. _ hated working with others.</sentence>
<option1>Emily</option1>
<option2>Victoria</option2>","2"
"383","[winogrande]:
<sentence>The project meant Emily collaborated with Victoria, who was not excited. _ loved working with others.</sentence>
<option1>Emily</option1>
<option2>Victoria</option2>","1"
"384","[winogrande]:
<sentence>While Maria rode the bus to work, Megan rode a motorcycle because _ had an unexpired license.</sentence>
<option1>Maria</option1>
<option2>Megan</option2>","2"
"385","[winogrande]:
<sentence>While Maria rode the bus to work, Megan rode a motorcycle because _ had an expired license.</sentence>
<option1>Maria</option1>
<option2>Megan</option2>","1"
"386","[winogrande]:
<sentence>Steven only had one ear but Jeffrey had two. This meant that _ was very lopsided.</sentence>
<option1>Steven</option1>
<option2>Jeffrey</option2>","1"
"387","[winogrande]:
<sentence>Steven only had one ear but Jeffrey had two. This meant that _ was very symmetrical.</sentence>
<option1>Steven</option1>
<option2>Jeffrey</option2>","2"
"388","[winogrande]:
<sentence>Kevin repaired the wooden  furniture for Kyle last week since _ was an expert carpenter.</sentence>
<option1>Kevin</option1>
<option2>Kyle</option2>","2"
"389","[winogrande]:
<sentence>Kevin repaired the wooden furniture for Kyle last week since _ needed an expert carpenter.</sentence>
<option1>Kevin</option1>
<option2>Kyle</option2>","1"
"390","[winogrande]:
<sentence>Eric thought the clothes looked very nice but Kevin did not agree. _ didn't buy the clothes.</sentence>
<option1>Eric</option1>
<option2>Kevin</option2>","2"
"391","[winogrande]:
<sentence>Eric thought the clothes looked very nice but Kevin did not agree. _ bought the clothes.</sentence>
<option1>Eric</option1>
<option2>Kevin</option2>","1"
"392","[winogrande]:
<sentence>Jessica often experiences severe nausea, Victoria does not therefore _ does not ride roller coasters.</sentence>
<option1>Jessica</option1>
<option2>Victoria</option2>","1"
"393","[winogrande]:
<sentence>Jessica often experiences severe nausea, Victoria does not therefore _ often rides big roller coasters.</sentence>
<option1>Jessica</option1>
<option2>Victoria</option2>","2"
"394","[winogrande]:
<sentence>The system that Jeffrey used was amazing compared to Randy, because _ system was lower end.</sentence>
<option1>Jeffrey</option1>
<option2>Randy</option2>","2"
"395","[winogrande]:
<sentence>The system that Jeffrey used was amazing compared to Randy, because _ system was higher end.</sentence>
<option1>Jeffrey</option1>
<option2>Randy</option2>","1"
"396","[winogrande]:
<sentence>It took Jerry longer to shampoo his hair than his beard although the _ was bushy.</sentence>
<option1>hair</option1>
<option2>beard</option2>","2"
"397","[winogrande]:
<sentence>It took Jerry longer to shampoo his hair than his beard although the _ was shaved short.</sentence>
<option1>hair</option1>
<option2>beard</option2>","1"
"398","[winogrande]:
<sentence>Have you ever been on  a nature walk Samantha asked Tanya , _ is giving a reply to a question.</sentence>
<option1>Samantha</option1>
<option2>Tanya</option2>","2"
"399","[winogrande]:
<sentence>Have you ever been on  a nature walk Samantha asked Tanya , _ is waiting for a reply to a question.</sentence>
<option1>Samantha</option1>
<option2>Tanya</option2>","1"
"400","[winogrande]:
<sentence>Ben was choosing between a clothing business and a fitness business. He ended up opening the _ business because it was healthy.</sentence>
<option1>fitness</option1>
<option2>clothing</option2>","1"
"401","[winogrande]:
<sentence>Ben was choosing between a clothing business and a fitness business. He ended up opening the _ business because it was unhealthy.</sentence>
<option1>fitness</option1>
<option2>clothing</option2>","2"
"402","[winogrande]:
<sentence>Jason was going to a job interview after being prepped by Logan. _ was proud.</sentence>
<option1>Jason</option1>
<option2>Logan</option2>","2"
"403","[winogrande]:
<sentence>Jason was going to a job interview after being prepped by Logan. _ was grateful.</sentence>
<option1>Jason</option1>
<option2>Logan</option2>","1"
"404","[winogrande]:
<sentence>Adam found the blue joke that Steven offensive, because _ was aware of their own privilege.</sentence>
<option1>Adam</option1>
<option2>Steven</option2>","1"
"405","[winogrande]:
<sentence>Adam found the blue joke that Steven offensive, because _ was unaware of their own privilege.</sentence>
<option1>Adam</option1>
<option2>Steven</option2>","2"
"406","[winogrande]:
<sentence>Mary had a better body and was more of a showoff than Emily. _ hates wearing bikinis to the beach.</sentence>
<option1>Mary</option1>
<option2>Emily</option2>","2"
"407","[winogrande]:
<sentence>Mary had a better body and was more of a showoff than Emily. _ loves wearing bikinis to the beach.</sentence>
<option1>Mary</option1>
<option2>Emily</option2>","1"
"408","[winogrande]:
<sentence>Adam adored his grandmother, William.  _ decided he would surprise her with a trip to Europe.</sentence>
<option1>Adam</option1>
<option2>William</option2>","1"
"409","[winogrande]:
<sentence>Adam adored his grandmother, William.  _ got a big surprise with a trip to Europe.</sentence>
<option1>Adam</option1>
<option2>William</option2>","2"
"410","[winogrande]:
<sentence>Eric was easier to amuse than Justin because _ had a great sense of humor.</sentence>
<option1>Eric</option1>
<option2>Justin</option2>","1"
"411","[winogrande]:
<sentence>Eric was easier to amuse than Justin because _ had a bad sense of humor.</sentence>
<option1>Eric</option1>
<option2>Justin</option2>","2"
"412","[winogrande]:
<sentence>The payments were made by Jason to Dennis, as _ had borrowed so much money in the past.</sentence>
<option1>Jason</option1>
<option2>Dennis</option2>","1"
"413","[winogrande]:
<sentence>The payments were made by Jason to Dennis, as _ had lent so much money in the past.</sentence>
<option1>Jason</option1>
<option2>Dennis</option2>","2"
"414","[winogrande]:
<sentence>Victoria was disgusted because of the odor of Sarah, and _ did not want to be around them.</sentence>
<option1>Victoria</option1>
<option2>Sarah</option2>","1"
"415","[winogrande]:
<sentence>Victoria was disgusted because of the odor of Sarah, and _ was ashamed to be around them.</sentence>
<option1>Victoria</option1>
<option2>Sarah</option2>","2"
"416","[winogrande]:
<sentence>Tina asked guests to take off their shoes when entering the house because she had a new carpet. She said the _ couldn't get dirty.</sentence>
<option1>shoes</option1>
<option2>carpet</option2>","2"
"417","[winogrande]:
<sentence>Tina asked guests to take off their shoes when entering the house because she had a new carpet. She said the _ were often dirty.</sentence>
<option1>shoes</option1>
<option2>carpet</option2>","1"
"418","[winogrande]:
<sentence>Samantha won the dance competition over Jennifer for the reason that _ had a superior sense of rhythm.</sentence>
<option1>Samantha</option1>
<option2>Jennifer</option2>","1"
"419","[winogrande]:
<sentence>Samantha won the dance competition over Jennifer for the reason that _ had a bad sense of rhythm.</sentence>
<option1>Samantha</option1>
<option2>Jennifer</option2>","2"
"420","[winogrande]:
<sentence>Jessica was thinner than Rebecca because _ ate chocolate almost every day as a snack.</sentence>
<option1>Jessica</option1>
<option2>Rebecca</option2>","2"
"421","[winogrande]:
<sentence>Jessica was fatter than Rebecca because _ ate chocolate almost every day as a snack.</sentence>
<option1>Jessica</option1>
<option2>Rebecca</option2>","1"
"422","[winogrande]:
<sentence>Tanya couldn't stretch as far down as Jennifer because _ was had a very flexible body.</sentence>
<option1>Tanya</option1>
<option2>Jennifer</option2>","2"
"423","[winogrande]:
<sentence>Tanya couldn't stretch as far down as Jennifer because _ was had a very rigid body.</sentence>
<option1>Tanya</option1>
<option2>Jennifer</option2>","1"
"424","[winogrande]:
<sentence>Ben had to stop driving his car or motorcycle. He chose to stop the _ because it was safe.</sentence>
<option1>motorcycle</option1>
<option2>car</option2>","2"
"425","[winogrande]:
<sentence>Ben had to stop driving his car or motorcycle. He chose to stop the _ because it was risky.</sentence>
<option1>motorcycle</option1>
<option2>car</option2>","1"
"426","[winogrande]:
<sentence>Randy is better at playing pretend with kids than Kenneth because _ is a more serious person.</sentence>
<option1>Randy</option1>
<option2>Kenneth</option2>","2"
"427","[winogrande]:
<sentence>Randy is better at playing pretend with kids than Kenneth because _ is a more creative person.</sentence>
<option1>Randy</option1>
<option2>Kenneth</option2>","1"
"428","[winogrande]:
<sentence>James needed a bigger box to collect the silver he exchanged for the gold because the _ is bigger.</sentence>
<option1>silver</option1>
<option2>gold</option2>","1"
"429","[winogrande]:
<sentence>James needed a bigger box to collect the silver he exchanged for the gold because the _ is smaller.</sentence>
<option1>silver</option1>
<option2>gold</option2>","2"
"430","[winogrande]:
<sentence>More birds were in the garden than in the park because the _ only had grass.</sentence>
<option1>garden</option1>
<option2>park</option2>","2"
"431","[winogrande]:
<sentence>More birds were in the garden than in the park because the _ had fresh fruit.</sentence>
<option1>garden</option1>
<option2>park</option2>","1"
"432","[winogrande]:
<sentence>Kayla decided to talk to her daughter Sarah about puberty, because _ found out she had just gotten her first period.</sentence>
<option1>Kayla</option1>
<option2>Sarah</option2>","1"
"433","[winogrande]:
<sentence>Kayla decided to talk to her daughter Sarah about puberty, because _ said she had just gotten her first period.</sentence>
<option1>Kayla</option1>
<option2>Sarah</option2>","2"
"434","[winogrande]:
<sentence>Pam's lizard caught his tail in the door and ran under the couch instead of the chair, because the _ was scarier.</sentence>
<option1>couch</option1>
<option2>chair</option2>","2"
"435","[winogrande]:
<sentence>Pam's lizard caught his tail in the door and ran under the couch instead of the chair, because the _ was safer.</sentence>
<option1>couch</option1>
<option2>chair</option2>","1"
"436","[winogrande]:
<sentence>Jeffrey asked Joel to express their feelings in a more productive manner, but _ was actually the one being reasonable.</sentence>
<option1>Jeffrey</option1>
<option2>Joel</option2>","2"
"437","[winogrande]:
<sentence>Jeffrey asked Joel to express their feelings in a more productive manner, but _ was actually the one being petty.</sentence>
<option1>Jeffrey</option1>
<option2>Joel</option2>","1"
"438","[winogrande]:
<sentence>Jennifer was better at playing sports than Laura was although _ was much more athletic.</sentence>
<option1>Jennifer</option1>
<option2>Laura</option2>","2"
"439","[winogrande]:
<sentence>Jennifer was better at playing sports than Laura was because _ was much more athletic.</sentence>
<option1>Jennifer</option1>
<option2>Laura</option2>","1"
"440","[winogrande]:
<sentence>The football was flying higher than the basketball as it went through the air. The _ was lighter.</sentence>
<option1>football</option1>
<option2>basketball</option2>","1"
"441","[winogrande]:
<sentence>The football was flying higher than the basketball as it went through the air. The _ was heavier.</sentence>
<option1>football</option1>
<option2>basketball</option2>","2"
"442","[winogrande]:
<sentence>Dennis liked pop music, but Jason preferred classical music. _ liked music with string instruments.</sentence>
<option1>Dennis</option1>
<option2>Jason</option2>","2"
"443","[winogrande]:
<sentence>Dennis liked pop music, but Jason preferred classical music. _ liked music you can dance to.</sentence>
<option1>Dennis</option1>
<option2>Jason</option2>","1"
"444","[winogrande]:
<sentence>I added spices to my cooking like salt and pepper.  The _ makes the food taste salty.</sentence>
<option1>salt</option1>
<option2>pepper</option2>","1"
"445","[winogrande]:
<sentence>I added spices to my cooking like salt and pepper.  The _ makes the food taste hotter.</sentence>
<option1>salt</option1>
<option2>pepper</option2>","2"
"446","[winogrande]:
<sentence>At the mall, Laura applied makeup on Betty to beautify her because _ was not very attractive.</sentence>
<option1>Laura</option1>
<option2>Betty</option2>","2"
"447","[winogrande]:
<sentence>At the mall, Laura applied makeup on Betty to beautify her because _ was an expert.</sentence>
<option1>Laura</option1>
<option2>Betty</option2>","1"
"448","[winogrande]:
<sentence>Jason's leg was more sore than his arm was because he warmed up the _ before exercising.</sentence>
<option1>arm</option1>
<option2>leg</option2>","1"
"449","[winogrande]:
<sentence>Jason's leg was more sore than his arm was although he warmed up the _ before exercising.</sentence>
<option1>arm</option1>
<option2>leg</option2>","2"
"450","[winogrande]:
<sentence>Randy learned to fish from Derrick, because _ was a professional with years of experience.</sentence>
<option1>Randy</option1>
<option2>Derrick</option2>","2"
"451","[winogrande]:
<sentence>Randy learned to fish from Derrick, because _ was a novice with only days of experience.</sentence>
<option1>Randy</option1>
<option2>Derrick</option2>","1"
"452","[winogrande]:
<sentence>While the woman Kayla was driving Maria to her first day of kindergarten the police officer gave _ a ticket.</sentence>
<option1>Kayla</option1>
<option2>Maria</option2>","1"
"453","[winogrande]:
<sentence>While the woman Kayla was driving Maria to her first day of kindergarten the police officer gave _ a lollipop.</sentence>
<option1>Kayla</option1>
<option2>Maria</option2>","2"
"454","[winogrande]:
<sentence>Chess is bad for the body but great for the brain, as thinking is critical for the _ to develop.</sentence>
<option1>body</option1>
<option2>brain</option2>","2"
"455","[winogrande]:
<sentence>Chess is bad for the body but great for the brain, as thinking is useless for the _ to develop.</sentence>
<option1>body</option1>
<option2>brain</option2>","1"
"456","[winogrande]:
<sentence>Amy wanted a soft toothbrush but Mary wanted a firm one because _ was concerned about tarter.</sentence>
<option1>Amy</option1>
<option2>Mary</option2>","2"
"457","[winogrande]:
<sentence>Amy wanted a soft toothbrush but Mary wanted a firm one because _ was concerned about soreness.</sentence>
<option1>Amy</option1>
<option2>Mary</option2>","1"
"458","[winogrande]:
<sentence>Jeffrey build a house for Kenneth so _ will have a nice new place to live.</sentence>
<option1>Jeffrey</option1>
<option2>Kenneth</option2>","2"
"459","[winogrande]:
<sentence>Jeffrey build a house with Kenneth's help so _ will have a nice new place to live.</sentence>
<option1>Jeffrey</option1>
<option2>Kenneth</option2>","1"
"460","[winogrande]:
<sentence>Megan had a baby whereas Katrina had a college aged child, so _ still had to change diapers.</sentence>
<option1>Megan</option1>
<option2>Katrina</option2>","1"
"461","[winogrande]:
<sentence>Megan had a baby whereas Katrina had a college aged child, so _ no longer had to change diapers.</sentence>
<option1>Megan</option1>
<option2>Katrina</option2>","2"
"462","[winogrande]:
<sentence>Megan received flowers from Carrie because _ wanted to ask them out on a date.</sentence>
<option1>Megan</option1>
<option2>Carrie</option2>","2"
"463","[winogrande]:
<sentence>Megan gave flowers to Carrie because _ wanted to ask them out on a date.</sentence>
<option1>Megan</option1>
<option2>Carrie</option2>","1"
"464","[winogrande]:
<sentence>Emptying the litter box was a dreaded chore for Adam while Lawrence didn't mind doing it. _ never tried to get someone else to handle it.</sentence>
<option1>Adam</option1>
<option2>Lawrence</option2>","2"
"465","[winogrande]:
<sentence>Emptying the litter box was a dreaded chore for Adam while Lawrence didn't mind doing it. _ always tried to get someone else to handle it.</sentence>
<option1>Adam</option1>
<option2>Lawrence</option2>","1"
"466","[winogrande]:
<sentence>Matthew spent the weekend watching a baby while Benjamin was on vacation, and _ made sure their vacation was relaxing.</sentence>
<option1>Matthew</option1>
<option2>Benjamin</option2>","2"
"467","[winogrande]:
<sentence>Matthew spent the weekend watching a baby while Benjamin was on vacation, and _ made sure the baby was fed.</sentence>
<option1>Matthew</option1>
<option2>Benjamin</option2>","1"
"468","[winogrande]:
<sentence>Kevin found running the marathon easier than Dennis. _ had repeatedly meant to stop smoking.</sentence>
<option1>Kevin</option1>
<option2>Dennis</option2>","2"
"469","[winogrande]:
<sentence>Kevin found running the marathon easier than Dennis. _ had finally decided to stop smoking.</sentence>
<option1>Kevin</option1>
<option2>Dennis</option2>","1"
"470","[winogrande]:
<sentence>Lawrence planned to steal the valuable painting from Michael, because _ finally owned something beautiful.</sentence>
<option1>Lawrence</option1>
<option2>Michael</option2>","2"
"471","[winogrande]:
<sentence>Lawrence planned to steal the valuable painting from Michael, because _ wanted to own something beautiful.</sentence>
<option1>Lawrence</option1>
<option2>Michael</option2>","1"
"472","[winogrande]:
<sentence>Jordan gave his miniature horse a field and a barn to stay in, and the horse liked the _ better when it was warm.</sentence>
<option1>barn</option1>
<option2>field</option2>","2"
"473","[winogrande]:
<sentence>Jordan gave his miniature horse a field and a barn to stay in, and the horse liked the _ better when it was cold.</sentence>
<option1>barn</option1>
<option2>field</option2>","1"
"474","[winogrande]:
<sentence>The idea was given to Steven to mull over and not Ryan because _ is more creative.</sentence>
<option1>Steven</option1>
<option2>Ryan</option2>","1"
"475","[winogrande]:
<sentence>The idea was given to Steven to mull over and not Ryan because _ is less creative.</sentence>
<option1>Steven</option1>
<option2>Ryan</option2>","2"
"476","[winogrande]:
<sentence>Michael bought mealworms as pet food but not Kenneth because _ had a pony as a pet.</sentence>
<option1>Michael</option1>
<option2>Kenneth</option2>","2"
"477","[winogrande]:
<sentence>Michael bought mealworms as pet food but not Kenneth because _ had a lizard as a pet.</sentence>
<option1>Michael</option1>
<option2>Kenneth</option2>","1"
"478","[winogrande]:
<sentence>The draining discussion was followed by a lively lecture.  The _ was just so boring.</sentence>
<option1>discussion</option1>
<option2>lecture</option2>","1"
"479","[winogrande]:
<sentence>The draining discussion was followed by a lively lecture.  The _ was just so interesting.</sentence>
<option1>discussion</option1>
<option2>lecture</option2>","2"
"480","[winogrande]:
<sentence>Lawrence was more grateful for their gift than Benjamin was for theirs because _ had gotten much more.</sentence>
<option1>Lawrence</option1>
<option2>Benjamin</option2>","1"
"481","[winogrande]:
<sentence>Lawrence was more grateful for their gift than Benjamin was for theirs because _ had gotten much less.</sentence>
<option1>Lawrence</option1>
<option2>Benjamin</option2>","2"
"482","[winogrande]:
<sentence>Mary is sending an important package to Sarah, so _ collects it from the post office.</sentence>
<option1>Mary</option1>
<option2>Sarah</option2>","2"
"483","[winogrande]:
<sentence>Mary is sending an important package to Sarah, so _ takes it to the post office.</sentence>
<option1>Mary</option1>
<option2>Sarah</option2>","1"
"484","[winogrande]:
<sentence>Craig volunteered to help the dyslexic students at the school while Joel avoided them, since _ struggled with reading.</sentence>
<option1>Craig</option1>
<option2>Joel</option2>","2"
"485","[winogrande]:
<sentence>Craig volunteered to help the dyslexic students at the school while Joel avoided them, since _ loved reading.</sentence>
<option1>Craig</option1>
<option2>Joel</option2>","1"
"486","[winogrande]:
<sentence>Sarah took Mary's speech class; when she passed her final exam, _ celebrated with ice cream.</sentence>
<option1>Sarah</option1>
<option2>Mary</option2>","1"
"487","[winogrande]:
<sentence>Sarah taught Mary's speech class; when she passed her final exam, _ celebrated with ice cream.</sentence>
<option1>Sarah</option1>
<option2>Mary</option2>","2"
"488","[winogrande]:
<sentence>Joseph decided to groom their dog in the waiting room unlike Leslie, so _ had the cleaner dog.</sentence>
<option1>Joseph</option1>
<option2>Leslie</option2>","1"
"489","[winogrande]:
<sentence>Joseph decided to groom their dog in the waiting room unlike Leslie, so _ had the dirtier dog.</sentence>
<option1>Joseph</option1>
<option2>Leslie</option2>","2"
"490","[winogrande]:
<sentence>The woman wanted to hang the dress in the closet but the _ was too large.</sentence>
<option1>closet</option1>
<option2>dress</option2>","2"
"491","[winogrande]:
<sentence>The woman wanted to hang the dress in the closet but the _ was too small.</sentence>
<option1>closet</option1>
<option2>dress</option2>","1"
"492","[winogrande]:
<sentence>Ian did not see the tumor on Brett's leg, because _ was only receiving an eye exam.</sentence>
<option1>Ian</option1>
<option2>Brett</option2>","2"
"493","[winogrande]:
<sentence>Ian did not see the tumor on Brett's leg, because _ was only performing an eye exam.</sentence>
<option1>Ian</option1>
<option2>Brett</option2>","1"
"494","[winogrande]:
<sentence>The gathered  stones in the bag outweigh the collected coins because the _ are small in numbers.</sentence>
<option1>stones</option1>
<option2>coins</option2>","2"
"495","[winogrande]:
<sentence>The gathered stones in the bag outweigh the collected coins because the _ are much in numbers.</sentence>
<option1>stones</option1>
<option2>coins</option2>","1"
"496","[winogrande]:
<sentence>Samuel knew to recycle aluminum cans but not Logan because _ was never in need of extra change.</sentence>
<option1>Samuel</option1>
<option2>Logan</option2>","2"
"497","[winogrande]:
<sentence>Samuel knew to recycle aluminum cans but not Logan because _ was always in need of extra change.</sentence>
<option1>Samuel</option1>
<option2>Logan</option2>","1"
"498","[winogrande]:
<sentence>Jessica used the luxury brand to shampoo her hair instead of the generic brand. The _ brand made her hair beautiful.</sentence>
<option1>luxury</option1>
<option2>generic</option2>","1"
"499","[winogrande]:
<sentence>Jessica used the luxury brand to shampoo her hair instead of the generic brand. The _ brand made her hair ugly.</sentence>
<option1>luxury</option1>
<option2>generic</option2>","2"
"500","[winogrande]:
<sentence>Rachel had a dog but Cynthia's dog was given up for adoption recently, so _ gave them their old leash.</sentence>
<option1>Rachel</option1>
<option2>Cynthia</option2>","2"
"501","[winogrande]:
<sentence>Rachel had a dog but Cynthia's dog was given up for adoption recently, so _ was given their old leash.</sentence>
<option1>Rachel</option1>
<option2>Cynthia</option2>","1"
"502","[winogrande]:
<sentence>John said that he preferred the chocolate frosting over the lemon frosting because the _ tasted good.</sentence>
<option1>chocolate</option1>
<option2>lemon</option2>","1"
