"index","inputs","targets"
"1042","[winogrande]:
<sentence>James needed more eggplant if he wanted to fill up the pot. He did not know the _ would be that big.</sentence>
<option1>eggplant</option1>
<option2>pot</option2>","2"
"1043","[winogrande]:
<sentence>James needed more eggplant if he wanted to fill up the pot. He did not know the _ would be that small.</sentence>
<option1>eggplant</option1>
<option2>pot</option2>","1"
"1044","[winogrande]:
<sentence>The material for the test was less important than the paperwork for the interview, because the _ was very easy.</sentence>
<option1>material</option1>
<option2>paperwork</option2>","1"
"1045","[winogrande]:
<sentence>The material for the test was less important than the paperwork for the interview, because the _ was very difficult.</sentence>
<option1>material</option1>
<option2>paperwork</option2>","2"
"1046","[winogrande]:
<sentence>Kenneth ran out of quarters at the arcade. He robbed William because _ was a devious person.</sentence>
<option1>Kenneth</option1>
<option2>William</option2>","1"
"1047","[winogrande]:
<sentence>Kenneth ran out of quarters at the arcade. He robbed William because _ was a distracted person.</sentence>
<option1>Kenneth</option1>
<option2>William</option2>","2"
"1048","[winogrande]:
<sentence>I refused to stop wearing my old hat even though there were holes in it because the _ gave it character.</sentence>
<option1>holes</option1>
<option2>hat</option2>","1"
"1049","[winogrande]:
<sentence>I refused to stop wearing my old hat even though there were holes in it but the _ fell apart.</sentence>
<option1>holes</option1>
<option2>hat</option2>","2"
"1050","[winogrande]:
<sentence>Brian is able to eat a lot more butter in their diet than Jeffrey because _ is on a strict diet.</sentence>
<option1>Brian</option1>
<option2>Jeffrey</option2>","2"
"1051","[winogrande]:
<sentence>Brian is able to eat a lot more butter in their diet than Jeffrey because _ isn't on a diet.</sentence>
<option1>Brian</option1>
<option2>Jeffrey</option2>","1"
"1052","[winogrande]:
<sentence>Even though Christine lost more weight than Jessica, _ still ate fewer sweets overall despite this.</sentence>
<option1>Christine</option1>
<option2>Jessica</option2>","2"
"1053","[winogrande]:
<sentence>Even though Christine lost more weight than Jessica, _ still ate more sweets overall despite this.</sentence>
<option1>Christine</option1>
<option2>Jessica</option2>","1"
"1054","[winogrande]:
<sentence>Aaron asked Steven to help out with some chores around the house, but _ was whiny.</sentence>
<option1>Aaron</option1>
<option2>Steven</option2>","2"
"1055","[winogrande]:
<sentence>Aaron asked Steven to help out with chores around the house, because _ was whiny.</sentence>
<option1>Aaron</option1>
<option2>Steven</option2>","1"
"1056","[winogrande]:
<sentence>Erin has to watch everything that she eats due to being pregnant compared to Cynthia because _ is unenthusiastic for a baby.</sentence>
<option1>Erin</option1>
<option2>Cynthia</option2>","2"
"1057","[winogrande]:
<sentence>Erin has to watch everything that she eats due to being pregnant compared to Cynthia because _ is hopeful for a baby.</sentence>
<option1>Erin</option1>
<option2>Cynthia</option2>","1"
"1058","[winogrande]:
<sentence>Turner shot the wall using both a paintball and a real bullet. The wall had a hole in it because of the _ .</sentence>
<option1>paintball</option1>
<option2>bullet</option2>","2"
"1059","[winogrande]:
<sentence>Turner shot the wall using both a paintball and a real bullet. The wall had paint on it because of the _ .</sentence>
<option1>paintball</option1>
<option2>bullet</option2>","1"
"1060","[winogrande]:
<sentence>My friend wants to see the new romance movie but I want to see the action movie because the _ has bad reviews.</sentence>
<option1>action movie</option1>
<option2>romance movie</option2>","2"
"1061","[winogrande]:
<sentence>My friend wants to see the new romance movie but I want to see the action movie because the _ has good reviews.</sentence>
<option1>action movie</option1>
<option2>romance movie</option2>","1"
"1062","[winogrande]:
<sentence>I felt more negative when I stayed at the motel than when I stayed at the hotel because the _ was well lit.</sentence>
<option1>motel</option1>
<option2>hotel</option2>","2"
"1063","[winogrande]:
<sentence>I felt more negative when I stayed at the motel than when I stayed at the hotel because the _ was dark.</sentence>
<option1>motel</option1>
<option2>hotel</option2>","1"
"1064","[winogrande]:
<sentence>Felicia sent an email to Christine, as _ needed some information about the employee benefit from the company they work for 10 years.</sentence>
<option1>Felicia</option1>
<option2>Christine</option2>","1"
"1065","[winogrande]:
<sentence>Felicia replied to an email from Christine, as _ asked some information about the employee benefit from the company they work for 10 years.</sentence>
<option1>Felicia</option1>
<option2>Christine</option2>","2"
"1066","[winogrande]:
<sentence>Jen's kleptomania made her steal makeup and money, but the _ would get her in more trouble if she was caught.</sentence>
<option1>makeup</option1>
<option2>money</option2>","2"
"1067","[winogrande]:
<sentence>Jen's kleptomania made her steal makeup and money, but the _ would get her in less trouble if she was caught.</sentence>
<option1>makeup</option1>
<option2>money</option2>","1"
"1068","[winogrande]:
<sentence>The line cook added pumpkin seeds and tomatoes to the salad before serving it; the _ were crunchy..</sentence>
<option1>tomatoes</option1>
<option2>seeds</option2>","2"
"1069","[winogrande]:
<sentence>The line cook added pumpkin seeds and tomatoes to the salad before serving it; the _ were red.</sentence>
<option1>tomatoes</option1>
<option2>seeds</option2>","1"
"1070","[winogrande]:
<sentence>Victoria liked to go clothes shopping but Felicia didn't, so _ headed out to the park for the day.</sentence>
<option1>Victoria</option1>
<option2>Felicia</option2>","2"
"1071","[winogrande]:
<sentence>Victoria liked to go clothes shopping but Felicia didn't, so _ headed out to the mall for the day.</sentence>
<option1>Victoria</option1>
<option2>Felicia</option2>","1"
"1072","[winogrande]:
<sentence>The device worked worse than the phone because the _ was out of its range.</sentence>
<option1>phone</option1>
<option2>device</option2>","2"
"1073","[winogrande]:
<sentence>The device worked better than the phone because the _ was out of its range.</sentence>
<option1>phone</option1>
<option2>device</option2>","1"
"1074","[winogrande]:
<sentence>Nick was not very cultured, while Nelson was very knowledgeable, so _ got to pick the movie .</sentence>
<option1>Nick</option1>
<option2>Nelson</option2>","2"
"1075","[winogrande]:
<sentence>Nick was not very cultured, while Nelson was very knowledgeable, so _ asked her to pick the movie .</sentence>
<option1>Nick</option1>
<option2>Nelson</option2>","1"
"1076","[winogrande]:
<sentence>I paid more attention at the stove than at the sink because it was more dangerous working near the _ .</sentence>
<option1>stove</option1>
<option2>sink</option2>","1"
"1077","[winogrande]:
<sentence>I paid more attention at the stove than at the sink because it was safer working near the _ .</sentence>
<option1>stove</option1>
<option2>sink</option2>","2"
"1078","[winogrande]:
<sentence>Data entry is a perfect job for Betty but not so for Laura as _ likes variety of work.</sentence>
<option1>Betty</option1>
<option2>Laura</option2>","2"
"1079","[winogrande]:
<sentence>Data entry is a perfect job for Betty but not so for Laura as _ likes routine work.</sentence>
<option1>Betty</option1>
<option2>Laura</option2>","1"
"1080","[winogrande]:
<sentence>Jim wanted to be bad so he decided to engage in a robbery and graffiti. He regretted the _ due to the light consequence.</sentence>
<option1>robbery</option1>
<option2>graffiti</option2>","2"
"1081","[winogrande]:
<sentence>Jim wanted to be bad so he decided to engage in a robbery and graffiti. He regretted the _ due to the extreme consequence.</sentence>
<option1>robbery</option1>
<option2>graffiti</option2>","1"
"1082","[winogrande]:
<sentence>The colder weather suited Joel but not Kevin as _  found it caused their pain.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","2"
"1083","[winogrande]:
<sentence>The colder weather suited Joel but not Kevin as _  found it eased their pain.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","1"
"1084","[winogrande]:
<sentence>Robert was teaching the students the wrong way unlike Derrick because _ thought it was quicker.</sentence>
<option1>Robert</option1>
<option2>Derrick</option2>","1"
"1085","[winogrande]:
<sentence>Robert was teaching the students the right way unlike Derrick because _ thought it was quicker.</sentence>
<option1>Robert</option1>
<option2>Derrick</option2>","2"
"1086","[winogrande]:
<sentence>During their school holidays Nelson badly wanted to get a job but Aaron did not because _ was very lazy.</sentence>
<option1>Nelson</option1>
<option2>Aaron</option2>","2"
"1087","[winogrande]:
<sentence>During their school holidays Nelson badly wanted to get a job but Aaron did not because _ was very hardworking.</sentence>
<option1>Nelson</option1>
<option2>Aaron</option2>","1"
"1088","[winogrande]:
<sentence>Aaron shined a flashlight into the corner and showed Adam where the beetles nested, because _ worked for pest control.</sentence>
<option1>Aaron</option1>
<option2>Adam</option2>","1"
"1089","[winogrande]:
<sentence>Aaron shined a flashlight into the corner and showed Adam where the beetles nested, because _ was a concerned homeowner.</sentence>
<option1>Aaron</option1>
<option2>Adam</option2>","2"
"1090","[winogrande]:
<sentence>Aaron was more famous than Hunter was because _ had been in more movies and shows.</sentence>
<option1>Aaron</option1>
<option2>Hunter</option2>","1"
"1091","[winogrande]:
<sentence>Aaron was more famous than Hunter was although _ had been in more movies and shows.</sentence>
<option1>Aaron</option1>
<option2>Hunter</option2>","2"
"1092","[winogrande]:
<sentence>Adam is annoyed at Derrick since _ received help from the Airline Gate Agent slower.</sentence>
<option1>Adam</option1>
<option2>Derrick</option2>","1"
"1093","[winogrande]:
<sentence>Adam is annoyed at Derrick since _ received help from the Airline Gate Agent quicker.</sentence>
<option1>Adam</option1>
<option2>Derrick</option2>","2"
"1094","[winogrande]:
<sentence>The reputation was better at the diner than at the restaurant because there was better service at the _ .</sentence>
<option1>diner</option1>
<option2>restaurant</option2>","1"
"1095","[winogrande]:
<sentence>The reputation was better at the diner than at the restaurant because there was worse service at the _ .</sentence>
<option1>diner</option1>
<option2>restaurant</option2>","2"
"1096","[winogrande]:
<sentence>He could hear the phone ring when he was in his room but not in the kitchen, as the noise in the _ was overpowering.</sentence>
<option1>room</option1>
<option2>kitchen</option2>","2"
"1097","[winogrande]:
<sentence>He could hear the phone ring when he was in his room but not in the kitchen, as the noise in the _ was minimal.</sentence>
<option1>room</option1>
<option2>kitchen</option2>","1"
"1098","[winogrande]:
<sentence>The doctors like giving their patients the pill instead of the liquid, because the _ was more helpful.</sentence>
<option1>liquid</option1>
<option2>pill</option2>","2"
"1099","[winogrande]:
<sentence>The doctors like giving their patients the pill instead of the liquid, because the _ was more hurtful.</sentence>
<option1>liquid</option1>
<option2>pill</option2>","1"
"1100","[winogrande]:
<sentence>Sarah had a bachelor's degree in microbiology and Katrina had a PhD, so _ had an easy time finding a cure for the disease on the proficiency test.</sentence>
<option1>Sarah</option1>
<option2>Katrina</option2>","2"
"1101","[winogrande]:
<sentence>Sarah had a bachelor's degree in microbiology and Katrina had a PhD, so _ had a hard time finding a cure for the disease on the proficiency test.</sentence>
<option1>Sarah</option1>
<option2>Katrina</option2>","1"
"1102","[winogrande]:
<sentence>The rice had too much salt in it, but the potato had just enough salt, and as a result the _ was delicious.</sentence>
<option1>potato</option1>
<option2>rice</option2>","1"
"1103","[winogrande]:
<sentence>The rice had too much salt in it, but the potato had just enough salt, and as a result the _ was gross.</sentence>
<option1>potato</option1>
<option2>rice</option2>","2"
"1104","[winogrande]:
<sentence>The test could not determine the strength of the battery, but worked fine for the plug , since the measurement for the _ was concrete .</sentence>
<option1>battery</option1>
<option2>plug</option2>","2"
"1105","[winogrande]:
<sentence>The test could not determine the strength of the battery, but worked fine for the plug , since the measurement for the _ was vague .</sentence>
<option1>battery</option1>
<option2>plug</option2>","1"
"1106","[winogrande]:
<sentence>Dennis wanted to teach biology, but Lawrence thought he should teach chemistry so _ relented and taught chemistry.</sentence>
<option1>Dennis</option1>
<option2>Lawrence</option2>","1"
"1107","[winogrande]:
<sentence>Dennis wanted to teach biology, but Lawrence thought he should teach chemistry so _ relented and let him teach biology.</sentence>
<option1>Dennis</option1>
<option2>Lawrence</option2>","2"
"1108","[winogrande]:
<sentence>James threw the ball into the basket and it could not enter it. The _ is very big.</sentence>
<option1>ball</option1>
<option2>basket</option2>","1"
"1109","[winogrande]:
<sentence>James threw the ball into the basket and it could not enter it. The _ is very small.</sentence>
<option1>ball</option1>
<option2>basket</option2>","2"
"1110","[winogrande]:
<sentence>The serum was given to Neil from Dennis, so _ must be the patient at the hospital.</sentence>
<option1>Neil</option1>
<option2>Dennis</option2>","1"
"1111","[winogrande]:
<sentence>The serum was given to Neil from Dennis, so _ must be the doctor at the hospital.</sentence>
<option1>Neil</option1>
<option2>Dennis</option2>","2"
"1112","[winogrande]:
<sentence>The flag can hardly blow when raised up in the wind because the _ is heavy.</sentence>
<option1>flag</option1>
<option2>wind</option2>","1"
"1113","[winogrande]:
<sentence>The flag can hardly blow when raised up in the wind because the _ is light.</sentence>
<option1>flag</option1>
<option2>wind</option2>","2"
"1114","[winogrande]:
<sentence>Tanya was really mad at Mary and tried to ignore her, because _ hurt her.</sentence>
<option1>Tanya</option1>
<option2>Mary</option2>","2"
"1115","[winogrande]:
<sentence>Tanya was really mad at Mary and tried to ignore her, because _ was hurt.</sentence>
<option1>Tanya</option1>
<option2>Mary</option2>","1"
"1116","[winogrande]:
<sentence>Carrie thought frogs were gross and slimy, but Christine liked them, so _ was horrified when one jumped in their hair.</sentence>
<option1>Carrie</option1>
<option2>Christine</option2>","1"
"1117","[winogrande]:
<sentence>Carrie thought frogs were gross and slimy, but Christine liked them, so _ was amused when one jumped in their hair.</sentence>
<option1>Carrie</option1>
<option2>Christine</option2>","2"
"1118","[winogrande]:
<sentence>When it was time for the reunion, Neil got invited but not Aaron, so _ was rather mad about the situation.</sentence>
<option1>Neil</option1>
<option2>Aaron</option2>","2"
"1119","[winogrande]:
<sentence>When it was time for the reunion, Neil got invited but not Aaron, so _ was rather happy about the situation.</sentence>
<option1>Neil</option1>
<option2>Aaron</option2>","1"
"1120","[winogrande]:
<sentence>The apartment complex accepted Jason as a tenant and not Matthew because _ had a steady job.</sentence>
<option1>Jason</option1>
<option2>Matthew</option2>","1"
"1121","[winogrande]:
<sentence>The apartment complex accepted Jason as a tenant and not Matthew because _ did not have a steady job.</sentence>
<option1>Jason</option1>
<option2>Matthew</option2>","2"
"1122","[winogrande]:
<sentence>The old car would not fit inside the cluttered garage because the _ was too full.</sentence>
<option1>garage</option1>
<option2>car</option2>","1"
"1123","[winogrande]:
<sentence>The old car would not fit inside the cluttered garage because the _ was too big.</sentence>
<option1>garage</option1>
<option2>car</option2>","2"
"1124","[winogrande]:
<sentence>Although Joseph was a better English teacher than Hunter _ always questioned when to use a comma.</sentence>
<option1>Joseph</option1>
<option2>Hunter</option2>","1"
"1125","[winogrande]:
<sentence>Although Joseph was a better English teacher than Hunter _ never questioned when to use a comma.</sentence>
<option1>Joseph</option1>
<option2>Hunter</option2>","2"
"1126","[winogrande]:
<sentence>Benjamin ran the mile two times slower compared to Joel because _ was too old.</sentence>
<option1>Benjamin</option1>
<option2>Joel</option2>","1"
"1127","[winogrande]:
<sentence>Benjamin ran the mile two times slower compared to Joel because  _ was still young.</sentence>
<option1>Benjamin</option1>
<option2>Joel</option2>","2"
"1128","[winogrande]:
<sentence>Sarah could put lipstick or mascara to be beautiful, but she chose to put on the _ because it would be clean even if she cried.</sentence>
<option1>mascara</option1>
<option2>lipstick</option2>","2"
"1129","[winogrande]:
<sentence>Sarah could put lipstick or mascara to be beautiful, but she chose to put on the _ because it would be messy even if she cried.</sentence>
<option1>mascara</option1>
<option2>lipstick</option2>","1"
"1130","[winogrande]:
<sentence>With nothing for kids to do in the neighborhood, when voting for a new playground or a tavern, Odette voted for the _ being built.</sentence>
<option1>playground</option1>
<option2>tavern</option2>","1"
"1131","[winogrande]:
<sentence>With nothing for kids to do in the neighborhood, when voting for a new playground or a tavern, Odette voted against the _ being built.</sentence>
<option1>playground</option1>
<option2>tavern</option2>","2"
"1132","[winogrande]:
<sentence>The nut kept getting loose as the hobbyist tried to tighten it on the bolt because the _ was too big.</sentence>
<option1>bolt</option1>
<option2>nut</option2>","2"
"1133","[winogrande]:
<sentence>The nut kept getting loose as the hobbyist tried to tighten it on the bolt because the _ was too small.</sentence>
<option1>bolt</option1>
<option2>nut</option2>","1"
"1134","[winogrande]:
<sentence>It took Matthew a shorter time to check the inventory than Jason because _ had worked at the company for a short time.</sentence>
<option1>Matthew</option1>
<option2>Jason</option2>","2"
"1135","[winogrande]:
<sentence>It took Matthew longer to check the inventory than Jason because _ had worked at the company for a short time.</sentence>
<option1>Matthew</option1>
<option2>Jason</option2>","1"
"1136","[winogrande]:
<sentence>The nail drove straight through the drywall but got stuck against the wood, since the _ was easy to puncture.</sentence>
<option1>drywall</option1>
<option2>wood</option2>","1"
"1137","[winogrande]:
<sentence>The nail drove straight through the drywall but got stuck against the wood, since the _ was difficult to puncture.</sentence>
<option1>drywall</option1>
<option2>wood</option2>","2"
"1138","[winogrande]:
<sentence>William was able to stay up later than Kevin was although _ had drank their coffee.</sentence>
<option1>William</option1>
<option2>Kevin</option2>","2"
"1139","[winogrande]:
<sentence>William was able to stay up later than Kevin was because _ had drank their coffee.</sentence>
<option1>William</option1>
<option2>Kevin</option2>","1"
"1140","[winogrande]:
<sentence>Megan held Laura in a hug while they were crying, because _ was more stable than they were.</sentence>
<option1>Megan</option1>
<option2>Laura</option2>","1"
"1141","[winogrande]:
<sentence>Megan held Laura in a hug while they were crying, because _ was more emotional than they were.</sentence>
<option1>Megan</option1>
<option2>Laura</option2>","2"
"1142","[winogrande]:
<sentence>The car was quick when it used electricity instead of gasoline, because it was made to run on the _ less efficiently.</sentence>
<option1>gasoline</option1>
<option2>electricity</option2>","1"
"1143","[winogrande]:
<sentence>The car was quick when it used electricity instead of gasoline, because it was made to run on the _ more efficiently.</sentence>
<option1>gasoline</option1>
<option2>electricity</option2>","2"
"1144","[winogrande]:
<sentence>Justin likes cabbage, broccoli and collard greens while Hunter likes fruits. _ grows a garden each year.</sentence>
<option1>Justin</option1>
<option2>Hunter</option2>","1"
"1145","[winogrande]:
<sentence>Justin likes cabbage, broccoli and collard greens while Hunter likes fruits. _ buys a apples each year.</sentence>
<option1>Justin</option1>
<option2>Hunter</option2>","2"
"1146","[winogrande]:
<sentence>Natalie ignored the orange cat more than Rebecca because _ was such an animal lover.</sentence>
<option1>Natalie</option1>
<option2>Rebecca</option2>","2"
"1147","[winogrande]:
<sentence>Natalie played with the orange cat more than Rebecca because _ was such an animal lover.</sentence>
<option1>Natalie</option1>
<option2>Rebecca</option2>","1"
"1148","[winogrande]:
<sentence>Angela showed a lot of assertiveness when talking with Elena, because _ tended to be stubborn.</sentence>
<option1>Angela</option1>
<option2>Elena</option2>","2"
"1149","[winogrande]:
<sentence>Angela showed a lot of assertiveness when talking with Elena, because _ tended to be overbearing.</sentence>
<option1>Angela</option1>
<option2>Elena</option2>","1"
"1150","[winogrande]:
<sentence>In order to increase the strength of his brain, Mitch decided to take up painting rather than reading, because the _ was easy for his eyes.</sentence>
<option1>reading</option1>
<option2>painting</option2>","2"
"1151","[winogrande]:
<sentence>In order to increase the strength of his brain, Mitch decided to take up painting rather than reading, because the _ was difficult for his eyes.</sentence>
<option1>reading</option1>
<option2>painting</option2>","1"
"1152","[winogrande]:
<sentence>The State's courts like to keep their important records electronically. The _ are very vital.</sentence>
<option1>Records</option1>
<option2>Courts</option2>","1"
"1153","[winogrande]:
<sentence>The State's courts like to keep their important records electronically. The _ are very cautious.</sentence>
<option1>Records</option1>
<option2>Courts</option2>","2"
"1154","[winogrande]:
<sentence>Lindsey asked Amy to go on a trip to Los Angeles with her because _ is disabled.</sentence>
<option1>Lindsey</option1>
<option2>Amy</option2>","1"
"1155","[winogrande]:
<sentence>Lindsey asked Amy to go on a trip to Los Angeles with her because _ is trusted.</sentence>
<option1>Lindsey</option1>
<option2>Amy</option2>","2"
"1156","[winogrande]:
<sentence>The cook could safely touch the pot, but had to wait on the pan, because the _ was hot.</sentence>
<option1>pot</option1>
<option2>pan</option2>","2"
"1157","[winogrande]:
<sentence>The cook could safely touch the pot, but had to wait on the pan, because the _ was cold.</sentence>
<option1>pot</option1>
<option2>pan</option2>","1"
"1158","[winogrande]:
<sentence>I poured the water from the cup to the pot to make the flower grow, and as I poured, the _ became lighter.</sentence>
<option1>cup</option1>
<option2>pot</option2>","1"
"1159","[winogrande]:
<sentence>I poured the water from the cup to the pot to make the flower grow, and as I poured, the _ became heavier.</sentence>
<option1>cup</option1>
<option2>pot</option2>","2"
"1160","[winogrande]:
<sentence>Logan knew Ryan was terrified of rats in the house so _ went and stayed in their room.</sentence>
<option1>Logan</option1>
<option2>Ryan</option2>","2"
"1161","[winogrande]:
<sentence>Logan knew Ryan was terrified of rats in the house so _ went and set up traps.</sentence>
<option1>Logan</option1>
<option2>Ryan</option2>","1"
"1162","[winogrande]:
<sentence>The shoe store had two big sellers, sneakers and pumps, but because it was track season, the _ were selling out slowly.</sentence>
<option1>sneakers</option1>
<option2>pumps</option2>","2"
"1163","[winogrande]:
<sentence>The shoe store had two big sellers, sneakers and pumps, but since it was track season, the _ were selling out faster.</sentence>
<option1>sneakers</option1>
<option2>pumps</option2>","1"
"1164","[winogrande]:
<sentence>Angela covers Kayla's hours over the weekend so they can go on vacation and _ is very busy.</sentence>
<option1>Angela</option1>
<option2>Kayla</option2>","1"
"1165","[winogrande]:
<sentence>Angela covers Kayla's hours over the weekend so they can go on vacation and _ is very relaxed.</sentence>
<option1>Angela</option1>
<option2>Kayla</option2>","2"
"1166","[winogrande]:
<sentence>William swept up all the leaves while Ian sat on the porch relaxing, so _ was annoyed and tired.</sentence>
<option1>William</option1>
<option2>Ian</option2>","1"
"1167","[winogrande]:
<sentence>William swept up all the leaves while Ian sat on the porch relaxing, so _ was chill and relaxed.</sentence>
<option1>William</option1>
<option2>Ian</option2>","2"
"1168","[winogrande]:
<sentence>Jason had very thin skin but Kenneth isn't easily offended. _ thought the person's comment was rude.</sentence>
<option1>Jason</option1>
<option2>Kenneth</option2>","1"
"1169","[winogrande]:
<sentence>Jason had very thin skin but Kenneth isn't easily offended. _ thought the person's comment was appropriate.</sentence>
<option1>Jason</option1>
<option2>Kenneth</option2>","2"
"1170","[winogrande]:
<sentence>Unlike the shy Amy, Monica was an extrovert,  so _ dreaded attending the big party.</sentence>
<option1>Amy</option1>
<option2>Monica</option2>","1"
"1171","[winogrande]:
<sentence>Unlike the shy Amy, Monica was an extrovert,  so _ looked forward to attending the big party.</sentence>
<option1>Amy</option1>
<option2>Monica</option2>","2"
"1172","[winogrande]:
<sentence>Emily takes prescription medicine for their pain but Cynthia only uses essential oil as _  have experienced issues with addiction.</sentence>
<option1>Emily</option1>
<option2>Cynthia</option2>","2"
"1173","[winogrande]:
<sentence>Emily takes prescription medicine for their pain but Cynthia only uses essential oil as _ does not have issues with addiction.</sentence>
<option1>Emily</option1>
<option2>Cynthia</option2>","1"
"1174","[winogrande]:
<sentence>The child wanted to store the shells in the boxes but the _ were too large.</sentence>
<option1>boxes</option1>
<option2>shells</option2>","2"
"1175","[winogrande]:
<sentence>The child wanted to store the shells in the boxes but the _ were too small.</sentence>
<option1>boxes</option1>
<option2>shells</option2>","1"
"1176","[winogrande]:
<sentence>Katrina orders water at the bar, while Emily has a nice, cold beer, so _ is the drunk person.</sentence>
<option1>Katrina</option1>
<option2>Emily</option2>","2"
"1177","[winogrande]:
<sentence>Katrina orders water at the bar, while Emily has a nice, cold beer, so _ is the sober person.</sentence>
<option1>Katrina</option1>
<option2>Emily</option2>","1"
"1178","[winogrande]:
<sentence>Monica was interviewing for a good new position at a technology company and Carrie was giving the interview. _ wanted to be hired.</sentence>
<option1>Monica</option1>
<option2>Carrie</option2>","1"
"1179","[winogrande]:
<sentence>Monica was interviewing for a good new position at a technology company and Carrie was giving the interview. _ wanted to hire.</sentence>
<option1>Monica</option1>
<option2>Carrie</option2>","2"
"1180","[winogrande]:
<sentence>Katrina could always go out drinking with friends but not Kayla because _ was over age.</sentence>
<option1>Katrina</option1>
<option2>Kayla</option2>","1"
"1181","[winogrande]:
<sentence>Katrina could always go out drinking with friends but not Kayla because _ was under age.</sentence>
<option1>Katrina</option1>
<option2>Kayla</option2>","2"
"1182","[winogrande]:
<sentence>The mental health of Brian is much better than William's because _ sees a therapist.</sentence>
<option1>Brian</option1>
<option2>William</option2>","1"
"1183","[winogrande]:
<sentence>The mental health of Brian is much worse than William's because _ sees a therapist.</sentence>
<option1>Brian</option1>
<option2>William</option2>","2"
"1184","[winogrande]:
<sentence>Peter needed to do consistent work and was able to use the wrench but replaced the screwdriver because the _ was durable.</sentence>
<option1>wrench</option1>
<option2>screwdriver</option2>","1"
"1185","[winogrande]:
<sentence>Peter needed to do consistent work and was able to use the wrench but replaced the screwdriver because the _ was rusting.</sentence>
<option1>wrench</option1>
<option2>screwdriver</option2>","2"
"1186","[winogrande]:
<sentence>Mary wanted to either grill or bake the fish in the oven. She decided to use the _  because it was raining outside.</sentence>
<option1>grill</option1>
<option2>oven</option2>","2"
"1187","[winogrande]:
<sentence>Mary wanted to either grill or bake the fish in the oven. She decided to use the _  because it was nice outside.</sentence>
<option1>grill</option1>
<option2>oven</option2>","1"
"1188","[winogrande]:
<sentence>The horse ran up to Rebecca but past Christine, because _ had sugar cubes in their pocket.</sentence>
<option1>Rebecca</option1>
<option2>Christine</option2>","1"
"1189","[winogrande]:
<sentence>The horse ran past Rebecca and up to Christine, because _ had sugar cubes in their pocket.</sentence>
<option1>Rebecca</option1>
<option2>Christine</option2>","2"
"1190","[winogrande]:
<sentence>Kenneth can make their dollar go further than Ian because _ never learned how to be very cheap.</sentence>
<option1>Kenneth</option1>
<option2>Ian</option2>","2"
"1191","[winogrande]:
<sentence>Kenneth can make their dollar go further than Ian because _ has learned how to be very cheap.</sentence>
<option1>Kenneth</option1>
<option2>Ian</option2>","1"
"1192","[winogrande]:
<sentence>When the spider was dead Maria was jubilant but Kayla was upset because _ hated spiders.</sentence>
<option1>Maria</option1>
<option2>Kayla</option2>","1"
"1193","[winogrande]:
<sentence>When the spider was dead Maria was jubilant but Kayla was upset because _ loved spiders.</sentence>
<option1>Maria</option1>
<option2>Kayla</option2>","2"
"1194","[winogrande]:
<sentence>I'm going to enter the spelling bee instead of the geography bee since the _ seems harder to win.</sentence>
<option1>spelling bee</option1>
<option2>geography bee</option2>","2"
"1195","[winogrande]:
<sentence>I'm going to enter the spelling bee instead of the geography bee since the _ seems easier to win.</sentence>
<option1>spelling bee</option1>
<option2>geography bee</option2>","1"
"1196","[winogrande]:
<sentence>the soup was great and enough fro the guests  but needed a little salt added. the _ was little.</sentence>
<option1>salt</option1>
<option2>soup</option2>","1"
"1197","[winogrande]:
<sentence>the soup was great and enough fro the guests  but needed a little salt added. the _ was much.</sentence>
<option1>salt</option1>
<option2>soup</option2>","2"
"1198","[winogrande]:
<sentence>Megan had a harder time on the exam than Patricia because _ kept remembering to study.</sentence>
<option1>Megan</option1>
<option2>Patricia</option2>","2"
"1199","[winogrande]:
<sentence>Megan had a harder time on the exam than Patricia because _ kept forgetting to study.</sentence>
<option1>Megan</option1>
<option2>Patricia</option2>","1"
"1200","[winogrande]:
<sentence>Because Donald liked cinnamon rolls but Neil loved them, _ ate cinnamon rolls for breakfast occasionally.</sentence>
<option1>Donald</option1>
<option2>Neil</option2>","1"
"1201","[winogrande]:
<sentence>Because Donald liked cinnamon rolls but Neil loved them, _ ate cinnamon rolls for breakfast often.</sentence>
<option1>Donald</option1>
<option2>Neil</option2>","2"
"1202","[winogrande]:
<sentence>After the earthquake, Robert remained more calm than Jason because _ lived far from the epicenter.</sentence>
<option1>Robert</option1>
<option2>Jason</option2>","1"
"1203","[winogrande]:
<sentence>After the earthquake, Robert remained more calm than Jason because _ lived close to the epicenter.</sentence>
<option1>Robert</option1>
<option2>Jason</option2>","2"
"1204","[winogrande]:
<sentence>Jason did bathroom renovation for Michael, later his house failed inspection when _ wanted to sell the house.</sentence>
<option1>Jason</option1>
<option2>Michael</option2>","2"
"1205","[winogrande]:
<sentence>Jason did bathroom renovation for Michael, later his house failed inspection so _ offered to redo the work.</sentence>
<option1>Jason</option1>
<option2>Michael</option2>","1"
"1206","[winogrande]:
<sentence>The bunny spat out the carrots and nibbled on the beans instead because the _ were rotten .</sentence>
<option1>carrots</option1>
<option2>beans</option2>","1"
"1207","[winogrande]:
<sentence>The bunny spat out the carrots and nibbled on the beans instead because the _ were fresh .</sentence>
<option1>carrots</option1>
<option2>beans</option2>","2"
