"index","inputs","targets"
"6148","[winogrande]:
<sentence>I could get my dental work done immediately or wait a few weeks. The _ approach will hurt my budget.</sentence>
<option1>immediately</option1>
<option2>wait</option2>","1"
"6149","[winogrande]:
<sentence>I could get my dental work done immediately or wait a few weeks. The _ approach will hurt my mouth.</sentence>
<option1>immediately</option1>
<option2>wait</option2>","2"
"6150","[winogrande]:
<sentence>Katrina couldn't even use a search engine, while Betty was an expert with computers. _ never needed to ask for help.</sentence>
<option1>Katrina</option1>
<option2>Betty</option2>","2"
"6151","[winogrande]:
<sentence>Katrina couldn't even use a search engine, while Betty was an expert with computers. _ always needed to ask for help.</sentence>
<option1>Katrina</option1>
<option2>Betty</option2>","1"
"6152","[winogrande]:
<sentence>Jessica was afraid to cross the bridge with her car because the _ was heavy.</sentence>
<option1>bridge</option1>
<option2>car</option2>","2"
"6153","[winogrande]:
<sentence>Jessica was afraid to cross the bridge with her car because the _ was creaking.</sentence>
<option1>bridge</option1>
<option2>car</option2>","1"
"6154","[winogrande]:
<sentence>Jeremy preferred to put honey on his toast instead of butter because the _ was bland.</sentence>
<option1>honey</option1>
<option2>butter</option2>","2"
"6155","[winogrande]:
<sentence>Jeremy preferred to put honey on his toast instead of butter because the _ was sweet.</sentence>
<option1>honey</option1>
<option2>butter</option2>","1"
"6156","[winogrande]:
<sentence>James realized the bag cannot contain ten bottles so he decided to put twenty jars in it. The _ are big.</sentence>
<option1>bottles</option1>
<option2>jars</option2>","1"
"6157","[winogrande]:
<sentence>James realized the bag cannot contain ten bottles so he decided to put twenty jars in it. The _ are small.</sentence>
<option1>bottles</option1>
<option2>jars</option2>","2"
"6158","[winogrande]:
<sentence>Erin seems to think owning guns is somehow necessary whereas Kayla knows that is not the case in a civilized society since _ is intelligent.</sentence>
<option1>Erin</option1>
<option2>Kayla</option2>","2"
"6159","[winogrande]:
<sentence>Erin seems to think owning guns is somehow necessary whereas Kayla knows that is not the case in a civilized society since _ is stupid.</sentence>
<option1>Erin</option1>
<option2>Kayla</option2>","1"
"6160","[winogrande]:
<sentence>Logan bought a teddy bear for their child but Craig bought theirs a video game. _ child spent hours snuggling with their gift.</sentence>
<option1>Logan</option1>
<option2>Craig</option2>","1"
"6161","[winogrande]:
<sentence>Logan bought a teddy bear for their child but Craig bought theirs a video game. _ child spent hours on the tv with their gift.</sentence>
<option1>Logan</option1>
<option2>Craig</option2>","2"
"6162","[winogrande]:
<sentence>The Mangos grew better in the fields that Hunter owned versus those of Logan because _ used better fertilizer.</sentence>
<option1>Hunter</option1>
<option2>Logan</option2>","1"
"6163","[winogrande]:
<sentence>The Mangos grew better in the fields that Hunter owned versus those of Logan even though _ used better fertilizer.</sentence>
<option1>Hunter</option1>
<option2>Logan</option2>","2"
"6164","[winogrande]:
<sentence>Michael wore a suit much more often than Eric, so _ didn't need to have access to a dry cleaner.</sentence>
<option1>Michael</option1>
<option2>Eric</option2>","2"
"6165","[winogrande]:
<sentence>Michael wore a suit much more often than Eric, so _ needed to have access to a dry cleaner.</sentence>
<option1>Michael</option1>
<option2>Eric</option2>","1"
"6166","[winogrande]:
<sentence>The panzerotti that Logan makes is horrible compared to Robert's because _ is a chef.</sentence>
<option1>Logan</option1>
<option2>Robert</option2>","2"
"6167","[winogrande]:
<sentence>The panzerotti that Logan makes is tasty compared to Robert's because _ is a chef.</sentence>
<option1>Logan</option1>
<option2>Robert</option2>","1"
"6168","[winogrande]:
<sentence>Donald sat on the porch steps and watched Christopher dance because _ wanted to relax.</sentence>
<option1>Donald</option1>
<option2>Christopher</option2>","1"
"6169","[winogrande]:
<sentence>Donald sat on the porch steps and watched Christopher dance because _ wanted to rejoice.</sentence>
<option1>Donald</option1>
<option2>Christopher</option2>","2"
"6170","[winogrande]:
<sentence>The honey was poured out of  the jar and into the pot until the _ was full.</sentence>
<option1>jar</option1>
<option2>pot</option2>","2"
"6171","[winogrande]:
<sentence>The honey was poured out of  the jar and into the pot until the _ was empty.</sentence>
<option1>jar</option1>
<option2>pot</option2>","1"
"6172","[winogrande]:
<sentence>So _ does not use a lot oil in cooking because Erin wants to stay healthy and Amy wants the food to taste good.</sentence>
<option1>Erin</option1>
<option2>Amy</option2>","1"
"6173","[winogrande]:
<sentence>So _ does not refuse a lot oil in cooking because Erin wants to stay healthy and Amy wants the food to taste good.</sentence>
<option1>Erin</option1>
<option2>Amy</option2>","2"
"6174","[winogrande]:
<sentence>The paint was peeling off the schoolhouse, but not the gymnasium because the _ is in direct sunlight.</sentence>
<option1>schoolhouse</option1>
<option2>gymnasium</option2>","1"
"6175","[winogrande]:
<sentence>The paint was peeling off the schoolhouse, but not the gymnasium because the _ is in indirect sunlight.</sentence>
<option1>schoolhouse</option1>
<option2>gymnasium</option2>","2"
"6176","[winogrande]:
<sentence>At the bar, Spanish is mostly spoken, while at the restaurant, people mostly speak English. That's because the _ owner is American.</sentence>
<option1>bar</option1>
<option2>restaurant</option2>","2"
"6177","[winogrande]:
<sentence>At the bar, Spanish is mostly spoken, while at the restaurant, people mostly speak English. That's because the _ owner is Mexican.</sentence>
<option1>bar</option1>
<option2>restaurant</option2>","1"
"6178","[winogrande]:
<sentence>Cynthia found it very easy to write poetry but Victoria did not because _ was very quick witted.</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","1"
"6179","[winogrande]:
<sentence>Cynthia found it very easy to write poetry but Victoria did not because _ was very dull witted.</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","2"
"6180","[winogrande]:
<sentence>John hated his work this year compared to his job last year, because the _ was horrible.</sentence>
<option1>work</option1>
<option2>job</option2>","1"
"6181","[winogrande]:
<sentence>John hated his work this year compared to his job last year, because the _ was better.</sentence>
<option1>work</option1>
<option2>job</option2>","2"
"6182","[winogrande]:
<sentence>The doctor injected the hormone through the neck rather than the arm, as the _ was receptive to circulate it.</sentence>
<option1>neck</option1>
<option2>arm</option2>","1"
"6183","[winogrande]:
<sentence>The doctor injected the hormone through the neck rather than the arm, as the _ was hesitant to circulate it.</sentence>
<option1>neck</option1>
<option2>arm</option2>","2"
"6184","[winogrande]:
<sentence>For the new job Tanya bought bamboo from Patricia at a fair price, _ is a building supply business owner.</sentence>
<option1>Tanya</option1>
<option2>Patricia</option2>","2"
"6185","[winogrande]:
<sentence>For the new job Tanya bought bamboo from Patricia at a fair price, _ is a construction business owner.</sentence>
<option1>Tanya</option1>
<option2>Patricia</option2>","1"
"6186","[winogrande]:
<sentence>Mary painted a mirror and wanted to hang it on the wall but it did not fit. The _ was too big.</sentence>
<option1>mirror</option1>
<option2>wall</option2>","1"
"6187","[winogrande]:
<sentence>Mary painted a mirror and wanted to hang it on the wall but it did not fit. The _ was too small.</sentence>
<option1>mirror</option1>
<option2>wall</option2>","2"
"6188","[winogrande]:
<sentence>Cynthia asked Christine tips for dealing with osteoarthritis since _ knew they just went to see their doctor for the same problem.</sentence>
<option1>Cynthia</option1>
<option2>Christine</option2>","1"
"6189","[winogrande]:
<sentence>Cynthia asked Christine tips for dealing with osteoarthritis since they knew _ just went to see their doctor for the same problem.</sentence>
<option1>Cynthia</option1>
<option2>Christine</option2>","2"
"6190","[winogrande]:
<sentence>When Natalie realized she hurt Erin's feelings at the party, she apologized. _ asked for her forgiveness.</sentence>
<option1>Natalie</option1>
<option2>Erin</option2>","1"
"6191","[winogrande]:
<sentence>When Natalie realized she hurt Erin's feelings at the party, she apologized. _ offered her forgiveness.</sentence>
<option1>Natalie</option1>
<option2>Erin</option2>","2"
"6192","[winogrande]:
<sentence>Samuel stuffed the mushrooms with pork unlike William because _ is a vegetarian and not a meat lover.</sentence>
<option1>Samuel</option1>
<option2>William</option2>","2"
"6193","[winogrande]:
<sentence>Samuel stuffed the mushrooms with pork unlike William because _ is a meat lover and not a vegetarian.</sentence>
<option1>Samuel</option1>
<option2>William</option2>","1"
"6194","[winogrande]:
<sentence>Their mother told them to strictly avoid inserting dirty fingers in their ears. The _ are delicate.</sentence>
<option1>Ears</option1>
<option2>Fingers</option2>","1"
"6195","[winogrande]:
<sentence>Their mother told them to strictly avoid inserting dirty fingers in their ears. The _ are destructive.</sentence>
<option1>Ears</option1>
<option2>Fingers</option2>","2"
"6196","[winogrande]:
<sentence>Felicia threw the boomerang when Lindsey intercepted it, but _ was very happy to get it back.</sentence>
<option1>Felicia</option1>
<option2>Lindsey</option2>","1"
"6197","[winogrande]:
<sentence>Felicia threw the boomerang when Lindsey intercepted it, but _ was very happy to give it back.</sentence>
<option1>Felicia</option1>
<option2>Lindsey</option2>","2"
"6198","[winogrande]:
<sentence>Kevin made reservations for a hotel during his holiday, unlike Randy because _ went to a popular place.</sentence>
<option1>Kevin</option1>
<option2>Randy</option2>","1"
"6199","[winogrande]:
<sentence>Kevin made reservations for a hotel during his holiday, unlike Randy because _ went to a unpopular place.</sentence>
<option1>Kevin</option1>
<option2>Randy</option2>","2"
"6200","[winogrande]:
<sentence>Michael let a pro dye their hair but William tried it themself. _ had really awesome looking hair.</sentence>
<option1>Michael</option1>
<option2>William</option2>","1"
"6201","[winogrande]:
<sentence>Michael let a pro dye their hair but William tried it themself. _ had really awful looking hair.</sentence>
<option1>Michael</option1>
<option2>William</option2>","2"
"6202","[winogrande]:
<sentence>The robe was cheaper than the pajamas because the _ was made of better materials.</sentence>
<option1>robe</option1>
<option2>pajamas</option2>","2"
"6203","[winogrande]:
<sentence>The robe was more expensive than the pajamas because the _ was made of better materials.</sentence>
<option1>robe</option1>
<option2>pajamas</option2>","1"
"6204","[winogrande]:
<sentence>Donald liked to let their hair grow out while Robert likes to keep their very short. _ rarely went to the salon for a trim.</sentence>
<option1>Donald</option1>
<option2>Robert</option2>","1"
"6205","[winogrande]:
<sentence>Donald liked to let their hair grow out while Robert likes to keep their very short. _ often went to the salon for a trim.</sentence>
<option1>Donald</option1>
<option2>Robert</option2>","2"
"6206","[winogrande]:
<sentence>Amy bought chocolate and cream. She mixed up the chocolate and the _ and made a float.</sentence>
<option1>chocolate</option1>
<option2>cream</option2>","2"
"6207","[winogrande]:
<sentence>Amy bought chocolate and cream. She mixed up the _ and the  cream and made a float.</sentence>
<option1>chocolate</option1>
<option2>cream</option2>","1"
"6208","[winogrande]:
<sentence>The artists used 1 pound of clay for the vase and 2 poundsof clay for the bowl since the _ was larger.</sentence>
<option1>Vase</option1>
<option2>Bowl</option2>","2"
"6209","[winogrande]:
<sentence>The artists used 1 pound of clay for the vase and 2 poundsof clay for the bowl since the _ was smaller.</sentence>
<option1>Vase</option1>
<option2>Bowl</option2>","1"
"6210","[winogrande]:
<sentence>Benjamin looked at how successful Brian was in business and felt jealous because _ did not do well.</sentence>
<option1>Benjamin</option1>
<option2>Brian</option2>","1"
"6211","[winogrande]:
<sentence>Benjamin looked at how successful Brian was in business and felt jealous, because _ was poorer at first.</sentence>
<option1>Benjamin</option1>
<option2>Brian</option2>","2"
"6212","[winogrande]:
<sentence>Owen wore boxers to sleep more than briefs because the _ were loose on his skin.</sentence>
<option1>briefs</option1>
<option2>boxers</option2>","2"
"6213","[winogrande]:
<sentence>Owen wore boxers to sleep more than briefs because the _ were too tight against his skin.</sentence>
<option1>briefs</option1>
<option2>boxers</option2>","1"
"6214","[winogrande]:
<sentence>The murderer tried to dump the body inside the dumpster, but the _ was too small.</sentence>
<option1>body</option1>
<option2>dumpster</option2>","2"
"6215","[winogrande]:
<sentence>The murderer tried to dump the body inside the dumpster, but the _ was too large.</sentence>
<option1>body</option1>
<option2>dumpster</option2>","1"
"6216","[winogrande]:
<sentence>Since there was only 1 piece of bubblewrap left, the woman chose to wrap the ornament instead of the star because the _ was more fragile.</sentence>
<option1>ornament</option1>
<option2>star</option2>","1"
"6217","[winogrande]:
<sentence>Since there was only 1 piece of bubblewrap left, the woman chose to wrap the ornament instead of the star because the _ was more sturdy.</sentence>
<option1>ornament</option1>
<option2>star</option2>","2"
"6218","[winogrande]:
<sentence>Bill threw away all the paperwork in the office and replaced it with a tablet, the _ was old.</sentence>
<option1>paperwork</option1>
<option2>tablet</option2>","1"
"6219","[winogrande]:
<sentence>Bill threw away all the paperwork in the office and replaced it with a tablet, the _ was trendy.</sentence>
<option1>paperwork</option1>
<option2>tablet</option2>","2"
"6220","[winogrande]:
<sentence>Kenneth went to the store to buy a cage for William's new pet rabbit. _ was happy to get a new home for the rabbit.</sentence>
<option1>Kenneth</option1>
<option2>William</option2>","2"
"6221","[winogrande]:
<sentence>Kenneth went to the store to buy a cage for William's new pet rabbit. _ was surprised at the cost of a new home for the rabbit.</sentence>
<option1>Kenneth</option1>
<option2>William</option2>","1"
"6222","[winogrande]:
<sentence>Nick encouraged Kyle to wash a doll's hair because _ thought the doll's hair looked ratty.</sentence>
<option1>Nick</option1>
<option2>Kyle</option2>","1"
"6223","[winogrande]:
<sentence>Nick encouraged Kyle to wash a doll's hair because _ didn't notice the doll's hair looked ratty.</sentence>
<option1>Nick</option1>
<option2>Kyle</option2>","2"
"6224","[winogrande]:
<sentence>Megan anticipated a delay in her train so she called the brunch to let them know she would be late. Ironically, the _ was early.</sentence>
<option1>train</option1>
<option2>brunch</option2>","1"
"6225","[winogrande]:
<sentence>Megan anticipated a delay in her train so she called the brunch to let them know she would be late. Ironically, the _ was late.</sentence>
<option1>train</option1>
<option2>brunch</option2>","2"
"6226","[winogrande]:
<sentence>All of the reasons were so much better than the excuses because the _ were lies.</sentence>
<option1>reasons</option1>
<option2>excuses</option2>","2"
"6227","[winogrande]:
<sentence>All of the reasons were so much better than the excuses because the _ were honest.</sentence>
<option1>reasons</option1>
<option2>excuses</option2>","1"
"6228","[winogrande]:
<sentence>I used a wine bottle to pour some wine into a wine glass, because the _ was full.</sentence>
<option1>wine glass</option1>
<option2>wine bottle</option2>","2"
"6229","[winogrande]:
<sentence>I used a wine bottle to pour some wine into a wine glass, because the _ was empty.</sentence>
<option1>wine glass</option1>
<option2>wine bottle</option2>","1"
"6230","[winogrande]:
<sentence>Jennifer can sleep anywhere but Amy needs a good matress as _ has serious back problems.</sentence>
<option1>Jennifer</option1>
<option2>Amy</option2>","2"
"6231","[winogrande]:
<sentence>Jennifer can sleep anywhere but Amy needs a good matress as _ has no back problems.</sentence>
<option1>Jennifer</option1>
<option2>Amy</option2>","1"
"6232","[winogrande]:
<sentence>I had a decision to make and I had to quit my job but not school because the _ was less important.</sentence>
<option1>job</option1>
<option2>school</option2>","1"
"6233","[winogrande]:
<sentence>I had a decision to make and I had to quit my job but not school because the _ was more important.</sentence>
<option1>job</option1>
<option2>school</option2>","2"
"6234","[winogrande]:
<sentence>The kid preferred to play with a tennis ball over a football, because the _ is smaller.</sentence>
<option1>tennis ball</option1>
<option2>football</option2>","1"
"6235","[winogrande]:
<sentence>The kid preferred to play with a tennis ball over a football, because the _ is bigger.</sentence>
<option1>tennis ball</option1>
<option2>football</option2>","2"
"6236","[winogrande]:
<sentence>The helmet will not fit on the head of the teenager because the _ is extremely broad.</sentence>
<option1>head</option1>
<option2>helmet</option2>","1"
"6237","[winogrande]:
<sentence>The helmet will not fit on the head of the teenager because the _ is extremely tapered.</sentence>
<option1>head</option1>
<option2>helmet</option2>","2"
"6238","[winogrande]:
<sentence>The violent movie was so graphic that we switched theaters and went to a romance instead.  The _ was something we just hated to see.</sentence>
<option1>movie</option1>
<option2>romance</option2>","1"
"6239","[winogrande]:
<sentence>The violent movie was so graphic that we switched theaters and went to a romance instead.  The _ was something we just desired to see.</sentence>
<option1>movie</option1>
<option2>romance</option2>","2"
"6240","[winogrande]:
<sentence>Menopause has its downsides, but you save money despite having to take medicine because you no longer have to buy menstrual products, and the _ end up being cheaper. .</sentence>
<option1>medicine</option1>
<option2>menstrual products</option2>","1"
"6241","[winogrande]:
<sentence>Menopause has its downsides, but you save money despite having to take medicine because you no longer have to buy menstrual products, and the _ end up being more expensive.</sentence>
<option1>medicine</option1>
<option2>menstrual products</option2>","2"
"6242","[winogrande]:
<sentence>Randy used whatever dirty methods he had to interrupt Kyle from his concentration at work, but _ refused to do the same.</sentence>
<option1>Randy</option1>
<option2>Kyle</option2>","2"
"6243","[winogrande]:
<sentence>Randy used whatever dirty methods he had to interrupt Kyle from his concentration at work, because _ was jealous.</sentence>
<option1>Randy</option1>
<option2>Kyle</option2>","1"
"6244","[winogrande]:
<sentence>Mary's apartment had a door in front and a kitchen window in back. When a fire broke out in the entryway, Mary escaped through the _ .</sentence>
<option1>door</option1>
<option2>window</option2>","2"
"6245","[winogrande]:
<sentence>Mary's apartment had a door in front and a kitchen window in back. When a fire broke out in the kitchen, Mary escaped through the _ .</sentence>
<option1>door</option1>
<option2>window</option2>","1"
"6246","[winogrande]:
<sentence>Rachel told Maria that she was having trouble connecting with her teenage son.  _ was empathetic.</sentence>
<option1>Rachel</option1>
<option2>Maria</option2>","2"
"6247","[winogrande]:
<sentence>Rachel told Maria that she was having trouble connecting with her teenage son.  _ was confused.</sentence>
<option1>Rachel</option1>
<option2>Maria</option2>","1"
"6248","[winogrande]:
<sentence>Megan felt scared while watching the movie while Laura felt excited for the reason that _ loved horror movies.</sentence>
<option1>Megan</option1>
<option2>Laura</option2>","2"
"6249","[winogrande]:
<sentence>Megan felt scared while watching the movie while Laura felt excited for the reason that _ hated horror movies.</sentence>
<option1>Megan</option1>
<option2>Laura</option2>","1"
"6250","[winogrande]:
<sentence>The training video was easy for Tanya but difficult for Elena, and _ became discouraged.</sentence>
<option1>Tanya</option1>
<option2>Elena</option2>","2"
"6251","[winogrande]:
<sentence>The training video was easy for Tanya but difficult for Elena, and _ became reassured.</sentence>
<option1>Tanya</option1>
<option2>Elena</option2>","1"
"6252","[winogrande]:
<sentence>Billy wanted his room painted the color pink but dad made him chose blue because he said the _ was for boys.</sentence>
<option1>pink</option1>
<option2>blue</option2>","2"
"6253","[winogrande]:
<sentence>Billy wanted his room painted the color pink but dad made him chose blue because he said the _ was for girls.</sentence>
<option1>pink</option1>
<option2>blue</option2>","1"
"6254","[winogrande]:
<sentence>After completely totaling the car, Neil, but not Ian, was arrested because _ did not cause a fatality in the crash.</sentence>
<option1>Neil</option1>
<option2>Ian</option2>","2"
"6255","[winogrande]:
<sentence>After completely totaling the car, Neil, but not Ian, was arrested because _ caused a fatality in the crash.</sentence>
<option1>Neil</option1>
<option2>Ian</option2>","1"
"6256","[winogrande]:
<sentence>Nick was helping Jason with their addiction because _ remembered how difficult recovery was long term.</sentence>
<option1>Nick</option1>
<option2>Jason</option2>","1"
"6257","[winogrande]:
<sentence>Nick was helped by Jason with their addiction because _ remembered how difficult recovery was long term.</sentence>
<option1>Nick</option1>
<option2>Jason</option2>","2"
"6258","[winogrande]:
<sentence>Marriage was always part of Benjamin's life plan but not Justin because _ grew up with angrily married parents.</sentence>
<option1>Benjamin</option1>
<option2>Justin</option2>","2"
"6259","[winogrande]:
<sentence>Marriage was always part of Benjamin's life plan but not Justin because _ grew up with happily married parents.</sentence>
<option1>Benjamin</option1>
<option2>Justin</option2>","1"
"6260","[winogrande]:
<sentence>Ben loved new foods and had to choose between a search for truffles or mushrooms. He decided to choose the search for the _ because it was more novel.</sentence>
<option1>truffles</option1>
<option2>mushrooms</option2>","1"
"6261","[winogrande]:
<sentence>Ben loved new foods and had to choose between a search for truffles or mushrooms. He decided to choose the search for the _ because it was more common.</sentence>
<option1>truffles</option1>
<option2>mushrooms</option2>","2"
"6262","[winogrande]:
<sentence>The wrinkles were getting bad on the comforter, so it was thrown in the dryer and not ironed with the iron as the _ was inefficient.</sentence>
<option1>dryer</option1>
<option2>iron</option2>","2"
"6263","[winogrande]:
<sentence>The wrinkles were getting bad on the comforter, so it was thrown in the dryer and not ironed with the iron as the _ was efficient.</sentence>
<option1>dryer</option1>
<option2>iron</option2>","1"
"6264","[winogrande]:
<sentence>Nick's door squeaks a lot louder than Brett's because _ has not fixed it yet this week.</sentence>
<option1>Nick</option1>
<option2>Brett</option2>","1"
"6265","[winogrande]:
<sentence>Nick's door squeaks a lot softer than Brett's because _ has not fixed it yet this week.</sentence>
<option1>Nick</option1>
<option2>Brett</option2>","2"
"6266","[winogrande]:
<sentence>Kyle had to remove less mold from his house compared to Donald, because _ lives in a humid area.</sentence>
<option1>Kyle</option1>
<option2>Donald</option2>","2"
"6267","[winogrande]:
<sentence>Kyle had to remove a lot of mold from his house compared to Donald, because _ lives in a humid area.</sentence>
<option1>Kyle</option1>
<option2>Donald</option2>","1"
"6268","[winogrande]:
<sentence>Samantha turned their speaker to the loudest volume but not Elena because _ had impaired hearing.</sentence>
<option1>Samantha</option1>
<option2>Elena</option2>","1"
"6269","[winogrande]:
<sentence>Samantha turned their speaker to the loudest volume but not Elena because _ had strong hearing.</sentence>
<option1>Samantha</option1>
<option2>Elena</option2>","2"
"6270","[winogrande]:
<sentence>Nelson had an old, rusty bicycle, while Randy's bicycle was brand new. _ felt proud of his bicycle.</sentence>
<option1>Nelson</option1>
<option2>Randy</option2>","2"
"6271","[winogrande]:
<sentence>Nelson had an old, rusty bicycle, while Randy's bicycle was brand new. _ felt ashamed of his bicycle.</sentence>
<option1>Nelson</option1>
<option2>Randy</option2>","1"
"6272","[winogrande]:
<sentence>The burglar felt safer robbing the store than robbing the house, because the _ had higher levels of security.</sentence>
<option1>house</option1>
<option2>store</option2>","1"
"6273","[winogrande]:
<sentence>The burglar felt safer robbing the store than robbing the house, because the _ had lower levels of security.</sentence>
<option1>house</option1>
<option2>store</option2>","2"
"6274","[winogrande]:
<sentence>The diamond necklace was damaged in the box, so it was moved to the drawer, since the _ was risky for its safety.</sentence>
<option1>box</option1>
<option2>drawer</option2>","1"
"6275","[winogrande]:
<sentence>The diamond necklace was damaged in the box, so it was moved to the drawer, since the _ was secure for its safety.</sentence>
<option1>box</option1>
<option2>drawer</option2>","2"
"6276","[winogrande]:
<sentence>It was a surprise to learn they had spent more time at the vineyard than the castle because the _ was very unexciting.</sentence>
<option1>castle</option1>
<option2>vineyard</option2>","2"
"6277","[winogrande]:
<sentence>It was a surprise to learn they had spent more time at the vineyard than the castle because the _ was very interesting.</sentence>
<option1>castle</option1>
<option2>vineyard</option2>","1"
"6278","[winogrande]:
<sentence>The section of the cake hung over the side of the plate, because the _ was just too small.</sentence>
<option1>cake</option1>
<option2>plate</option2>","2"
"6279","[winogrande]:
<sentence>The section of the cake hung over the side of the plate, because the _ was just too large.</sentence>
<option1>cake</option1>
<option2>plate</option2>","1"
"6280","[winogrande]:
<sentence>Since Cynthia suffered anxiety more readily than Mary, _ decided to be the passenger while going over the bridge.</sentence>
<option1>Cynthia</option1>
<option2>Mary</option2>","1"
"6281","[winogrande]:
<sentence>Since Cynthia suffered anxiety more readily than Mary, _ decided to be the driver while going over the bridge.</sentence>
<option1>Cynthia</option1>
<option2>Mary</option2>","2"
"6282","[winogrande]:
<sentence>The story ended with the spaceship crashing instead of blowing up the planet, leaving the _ destroyed .</sentence>
<option1>spaceship</option1>
<option2>planet</option2>","1"
"6283","[winogrande]:
<sentence>The story ended with the spaceship crashing instead of blowing up the planet, leaving the _ intact .</sentence>
<option1>spaceship</option1>
<option2>planet</option2>","2"
"6284","[winogrande]:
<sentence>Elena ate crabe while Felicia ordered a steak because _ was allergic to any kind of seafood.</sentence>
<option1>Elena</option1>
<option2>Felicia</option2>","2"
"6285","[winogrande]:
<sentence>Elena ate crab while Felicia ordered a steak because _ loved to eat any kind of seafood.</sentence>
<option1>Elena</option1>
<option2>Felicia</option2>","1"
"6286","[winogrande]:
<sentence>Jason wanted to go on a safari and proposed Derrick come with him but he refused. _ greatly valued security.</sentence>
<option1>Jason</option1>
<option2>Derrick</option2>","2"
"6287","[winogrande]:
<sentence>Jason wanted to go on a safari and proposed Derrick come with him but he refused. _ greatly valued adventure.</sentence>
<option1>Jason</option1>
<option2>Derrick</option2>","1"
"6288","[winogrande]:
<sentence>Keeping everyone involved has always been Robert's responsibility which is now Dennis's; _ has passed the torch.</sentence>
<option1>Robert</option1>
<option2>Dennis</option2>","1"
"6289","[winogrande]:
<sentence>Keeping everyone involved has always been Robert's responsibility which is now Dennis's; _ has picked up the torch.</sentence>
<option1>Robert</option1>
<option2>Dennis</option2>","2"
"6290","[winogrande]:
<sentence>Strength-training is a good idea for Adam but not Matthew because _ is recovering from an injury.</sentence>
<option1>Adam</option1>
<option2>Matthew</option2>","2"
"6291","[winogrande]:
<sentence>Strength-training is a good idea for Adam but not Matthew because _ is training for a marathon.</sentence>
<option1>Adam</option1>
<option2>Matthew</option2>","1"
"6292","[winogrande]:
<sentence>Erin no longer loved Kayla so _ smiled as they walked out the door of their house.</sentence>
<option1>Erin</option1>
<option2>Kayla</option2>","1"
"6293","[winogrande]:
<sentence>Erin no longer loved Kayla and _ cried as they walked out the door of their house.</sentence>
<option1>Erin</option1>
<option2>Kayla</option2>","2"
"6294","[winogrande]:
<sentence>Jeffrey was skinnier than Brian so _ didn't have to worry about how to lose weight.</sentence>
<option1>Jeffrey</option1>
<option2>Brian</option2>","1"
"6295","[winogrande]:
<sentence>Jeffrey was skinnier than Brian so _ had to worry about how to lose weight.</sentence>
<option1>Jeffrey</option1>
<option2>Brian</option2>","2"
"6296","[winogrande]:
<sentence>The poodle was Monica's favorite dog breed while Betty loved German Shepherds. _ thought them too girly.</sentence>
<option1>Monica</option1>
<option2>Betty</option2>","2"
"6297","[winogrande]:
<sentence>The poodle was Monica's favorite dog breed while Betty loved German Shepherds. _ thought them too scary.</sentence>
<option1>Monica</option1>
<option2>Betty</option2>","1"
"6298","[winogrande]:
<sentence>Pier ordered a debit card from his bank account and didn't need a check because the _ was not accepted.</sentence>
<option1>card</option1>
<option2>check</option2>","2"
"6299","[winogrande]:
<sentence>Pier ordered a debit card from his bank account and didn't need a check because the _ was for payments.</sentence>
<option1>card</option1>
<option2>check</option2>","1"
"6300","[winogrande]:
<sentence>Jason was Russian and Brett was Chinese. _ really wanted to learn Russian from him.</sentence>
<option1>Jason</option1>
<option2>Brett</option2>","2"
"6301","[winogrande]:
<sentence>Jason was Russian and Brett was Chinese. _ really wanted to learn Chinese from him.</sentence>
<option1>Jason</option1>
<option2>Brett</option2>","1"
"6302","[winogrande]:
<sentence>The nurse tried to store the medicines inside the cabinets but the _ were too large.</sentence>
<option1>cabinets</option1>
<option2>medicines</option2>","2"
"6303","[winogrande]:
<sentence>The nurse tried to store the medicines inside the cabinets but the _ were too small.</sentence>
<option1>cabinets</option1>
<option2>medicines</option2>","1"
"6304","[winogrande]:
<sentence>The cat was fed very poorly by Felicia but very well by Rachel because _ was the cat's owner.</sentence>
<option1>Felicia</option1>
<option2>Rachel</option2>","2"
"6305","[winogrande]:
<sentence>The cat was fed very well by Felicia but poorly by Rachel because _ was the cat's owner.</sentence>
<option1>Felicia</option1>
<option2>Rachel</option2>","1"
"6306","[winogrande]:
<sentence>Brian's irrevocable trust was more secure than Lawrence's because _ forgot they could include real estate.</sentence>
<option1>Brian</option1>
<option2>Lawrence</option2>","2"
"6307","[winogrande]:
<sentence>Brian's irrevocable trust was more secure than Lawrence's because _ remembered they could include real estate.</sentence>
<option1>Brian</option1>
<option2>Lawrence</option2>","1"
"6308","[winogrande]:
<sentence>In the group photo, Kyle was placed in front of the group and Dennis was placed in back, because _ was tall.</sentence>
<option1>Kyle</option1>
<option2>Dennis</option2>","2"
"6309","[winogrande]:
<sentence>In the group photo, Kyle was placed in front of the group and Dennis was placed in back, because _ was short.</sentence>
<option1>Kyle</option1>
<option2>Dennis</option2>","1"
"6310","[winogrande]:
<sentence>The sales clerk wanted to put the dress in a box but it wouldn't fit because the _ was too long.</sentence>
<option1>dress</option1>
<option2>box</option2>","1"
"6311","[winogrande]:
<sentence>The sales clerk wanted to put the dress in a box but it wouldn't fit because the _ was too short.</sentence>
<option1>dress</option1>
<option2>box</option2>","2"
